tweet_id,sentiment,author,tweet_data
1957204382,1,kalilahtwitts,@MateRiaLGirL1 I won't b hereeeeee. Imma b in georgia  and then I'm off to LA. Grrrrrr!
1957204499,1,shrikhande,"@sensonize ohh sorry , thats someone else's pic  my bad"
1957204516,1,matthysbakker,"Missed my train by 5 secs  yesterdaynight knijp, jaap &amp; flashback. Now sitting on the blisters. If you know what I mean. ;)"
1957204629,1,HiImMimi,Why am I still upppp????? LOL.  Work in less than 5 hours.
1957204970,0,audreywilles,bed. with stomach ache
1957205389,1,jaynedoefresh,@Bam_Hall Is that why you aint answer my call? Thought we were homies!?
1957205446,1,cherryzntash69,gnite  Fukn Nite * wanted sum {pinga} but couldn't get any
1957205757,0,jemariie,@Tinkabellastar no. my school will start on June1.  two days to go. i still don't want. :l
1957205912,1,sammiidizzle,"facebook quizzes are one cure of 0 haha, my teeth/mouth hurts"
1957206063,0,lrharley,lappy charger is completely dead... conserving what's left of the battery until i can afford to buy a new one
1957206142,0,yuetmui,finally accepting the fact that all cute guys are taken
1957206274,1,ziggywas,Summer Glau to appear in Dollhouse next year http://tinyurl.com/mnrezc... I still can't believe they won't renew TSCC
1957206336,1,RochelleReyes,"Finally watched the rest of The Guild Season 2. I always feel so sorry (and hopeful at the same time) for your char, @feliciaday"
1957206343,1,JerrodK,@debby1spr I've got one too  though i think mine was attributed to the seizure inducing color/light show in the movie The Soloist.
1957206401,0,delboy1203,@GoblinZA Can't access your site!
1957206634,1,frekklz,@craftjoshua I CAN'T!!! My heart aches for her children  I wanna adopt alexis
1957206666,1,Kelndan,@TicketChoice lunch was going home to rest...not well today
1957206844,1,MRSCAMPOS,goodnight everyone.
1957207123,0,chris_sponge,those workmen extending R block can't start this early surely.. its 7:45am and already they're making a racket and woken me up!
1957207318,0,pamvila,@HazelAngeli @V0TR0N  too bad Vo got me sick I think  &amp
1957207392,1,denis_v_pavlov,@IsaGoksu  http://yfrog.com/11z2ip  nothing there
1957207486,0,leslie666,@Steinmoney      You'll be missed!!  Bring me back  a keychain!
1957207781,1,kinarodriguez,Only one more day of Jay Leno  que sad!
1957207790,1,antandbecks,"Just spoke to Keith Urban's record company, we can't get him on the show till we're back from holidays  sorry Jack, we're trying mate!"
1957208359,1,ziggywas,Summer Glau to appear in Dollhouse next year http://tinyurl.com/mnrezc ... I still can't believe they won't renew TSCC
1957208462,0,nikkitastic,Honza takes his flight back to the Czech Republic in the morning  I'm really going to miss him.
1957208962,0,M_Rice,Not actually managed to purchase anything from the ovi store yet. Constant server error on check out
1957208989,1,Col_RFTL,@HoptonHouseBnB now theres a thought .... do you still get goldfish at the fair ?? not seen them for years
1957209074,1,bigenya,@cocoy @mike_online That's the sad thing about it.
1957209188,1,Angelfish42,ah thats better snow patrol! now to be stuck indoors  still weekend coming up and fresh air excellent hope its sunny!
1957209385,1,Maiababyblu,Good morning my sexy twitter how's yall doing??? I'm gd but it's like 7:49am n I still wanna sleep
1957209459,1,theotherkid,"Oops, Corey saw my last tweet. I guess I'M not getting laid tomorrow."
1957210815,1,d0gianni,@FriendlyFetus cause they changed man....
1957210996,1,charielibunao,feels disappointed..mahirap talaga mag-supervise ng tao..  http://plurk.com/p/wxqwa
1957211180,1,1always343,I dont get twitter  Someone help me!
1957211192,1,littlerabbit,"up early again  loads to do- but the suns out, hurrah!"
1957211597,0,TannuhFS,Its so Fucking hot! Damn no air conditioning.
1957212085,0,godmagnus,@hillaryhatt I never liked that boy  Jerms!
1957212416,1,summatusmentis,"really, realy want a netbook. mrr. Techno-lust sucks"
1957213189,1,SoulAfrodisiac,@BevJack Babes it was sooo much 1!!  Thank you so much for making that happen!  Had 1 with the ladies too!  Time went to fast.
1957213250,0,ratherironic,Matty is le tired.
1957213679,1,kellbo9,watching two of my patients die tonight has put me in a 1k. one was young.
1957213816,1,cindyleigh,@RichardGiles mine pools... just in someone elses pocket
1957214477,1,joey234,"The Aila Cyclone left my house in Calcutta with a broken sunshade, balcony and a huge branch of tree thru our bathroom window....."
1957214583,1,glam_girl_92,@hot30 guys why did paranoid drop out of the countdown?? thats so not fair  iv voted heaps for it!!!!!
1957214887,0,nwoidaho,@NellaGrl not really having a good night... missing my little girl...
1957215074,0,GiaGallardo,my knee is killing me  im off to bed!!
1957215551,1,jonnotay,@ndrew10 I know!!!! He didn't ask me
1957215920,0,foxxy1406,Nite Tweeple.  Tomorrow will be day 25 at work.
1957215947,1,Kelndan,@MrsSOsbourne Ozzy isn't following you yet
1957216150,0,fedzy,Ahh man up and getting ready for work  I wanna sleep!!!
1957216446,0,AlenaSerrano,@JasmineCJones  I was just thinking the same thing! I 1 our morning chats! We totally need 2 live 2gether full time. Lol
1957216776,0,PetteB,Wish I was at sri panwa now
1957216783,1,xoxnicoco,i wish i was at @angelcore's burning trees and trying on dresses...
1957216827,1,shellsandcheese,I just spent 2 hours playing TF2 and I don't think I'm any better at it than when I started.
1957217150,1,Rachecullen,@tanyaD1 whats up? im sad  you didnt text today.
1957217758,0,kazkiely,Tweeting from the tarmac at Cork Airport. Delayed
1957218546,1,bugyboo,I 0 TweetDeck when it reaches access limits
1957218610,0,LenasLife,"this sucks i'm tweetless...and i f'n 0 money, why does it have to be an issue"
1957218626,1,v2black,"have to wear my glasses today, cos my right eye is swollen and i don't know why"
1957218667,1,CallMeKellz,@ANAIZZ you might want to get some rest...i promise you wont retain the knowledge sleepy
1957218733,1,cupcake_kayla,@lizhodgins I heard your moving to Sydney next year im not happy
1957218793,0,DInstros,dam it keeps rainin on me
1957218864,0,pachieshee,wants to go home.
1957219010,0,prettysmile4u,"wants to listen to musiq soulchild, but it is not on the iPod"
1957219077,1,quinniesin,"still has half a math worksheet, science WB pages + worksheet, and english to go! feels a sniffle and dry eyes coming along too."
1957219264,0,pauiieee,i miss seeing fireflies.....
1957219313,1,GodsEmerald,Never has a chance of sleeping before midnight  my mind is so tired......
1957219315,1,djmobeatz,@KevinDavis1914  .... It was just alriiightt
1957220173,1,kimmiecubaby,happy to b home .. then my mind wanders an I can't sleep
1957220804,1,feelthesexism,i wanna be 1 drunk
1957220978,1,kait_duh,weebo is dying
1957221717,1,SheeqS,4 cases of swine flu!
1957222771,1,EmaMolly,"@relly1 Hopfully a quiet one @ home,,, No cash to do anything  Then u coming 2 the pub 2moz 2 watch the Pups???"
1957222804,1,JCTurner,Got a flat on the way in today - Pot hole. Another thing to tick off the &quot
1957223393,0,g1kunit,@Brookeleeadams hang in there- health should be priority #1 right now! i do 0 seeing good people get mistreated so i'm genuinely sorry
1957223405,1,zoziekins,@FrankieTheSats people are pathetic  how do u know some one is trying?
1957223703,1,successfool,@ColeDavid had  a little family party tonight   hope it rocked
1957223709,1,BenZ17,Complicated with a dream
1957223957,1,vanessaleighh,"@ddlovato, ahhhhhhh so excited for july 21 (: ecxept stupid australia won't get it til like decembbberrrrrrrr  but stilll ahhh! congratss."
1957224360,0,Reggiekc,Had a awesome time 2. Got2meet brandon rhyder! Unfortunatly i can't sleep n tomorrow.  back 2 the ole job. @pattymlt got my game face on!
1957224368,0,omgitsafox,@Saresa And I feel your pain.
1957224476,1,ItsTheNeeNee,"My Pandora is hitten hard, why can't real radio play great music like this"
1957224712,0,camcamaussie,2orw!!!!! Nooooooo I want to go back to Newcastle!!!!
1957225139,1,Sept7th,@kimberlymdg I had 1 tonight! I'll leave you with this...Brandi Carlile will be in Dallas today.  We should just sneak into the show!
1957225471,0,doctornaughty,"bout to watch notorious cause that's how i'm feelin now. wish i could eat something, but i can't.  surgery tomorrow. no food til saturday"
1957225620,1,nancyyeh,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!
1957225624,1,ce1es,"meh, almost didn't sleep, ain't finished anything, I'm close to cancel the Dokomi"
1957226827,1,aporajita,"Hospitals unnerve me  ~  waiting for the Doc, flipping thru magazines  ~"
1957226828,1,Isil_1s_Mcr,"@Wolfie85 @christelmcr Ah  sameway Yet,@mikeyway has 2006 votes ((.We need more vote :'D"
1957227060,1,PatitosMom,I want a Monte Cristo sandwich sooo... BAd!!!
1957227127,1,jadedlioness,"Awake, no migrane (yey) but tummy is hurting, evil IBS"
1957227155,1,JenniferRhea,Just finished watching &quot
1957227285,1,_ranna,@DHughesy ME! I wanted to go.
1957227521,0,CaptiveHeart,@Jessicaveronica you guys gonna tour with Short Stack again? I missed your last tour  Me friend went and said it was mad!
1957227657,1,sarahmars,@hudaaaa eeeeeeeeeeeeee i jealous sia i didnt get to seee
1957227794,1,fruityalexia,@GeoffComma no fair
1957227877,1,bella456,@rsuenaga im not at litle oven tonight
1957228023,1,heyyitskate,arrrgh. i'm bored. so bored. there's nothing to do except slouch at the computer all day long.
1957228259,1,VictoriaDoyle,wow i'm really reallly ill
1957228264,1,libster_t,"Nina was on my lap, but just decided to jump off"
1957228324,1,jemma_r,"the swine flu is in robina, gold coast"
1957228449,0,serinurshira,I'm going to miss Miss Suhana
1957228512,0,prem_k,Unstable broadband and electricity taking toll on my mental stability.
1957228670,0,BillSykes,Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio
1957228684,1,wyzyeeyez,mary 0s me again  i wana walmart it butno one wants to go
1957229464,1,kimhallows,is feeling really sick
1957229627,1,DjDATZ,"@mandy2610 and @esko yea, just confirmed that this game indeed is already patched...  LOL guess you'll have to help me tomorrow ;)"
1957230190,1,its_MaiMai,@MaritessDeLeon aww tessy wanna hug?
1957230282,1,Lexy1syoutoo,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away
1957230433,1,eunicesandoval,My face an my arms. Tragic. Seriously.
1957230479,0,Jen_Paris,Feeling nauseous and can't sleep.
1957230570,1,MolliexD,just got Up and going to get ready to go to meadowhall 
1957230653,1,StephiieG,@andyclemmensen you didnt send me the text
1957231014,0,7immizzle,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
1957231223,1,sylenc,Damnit. I have run out of candy coated books.
1957231506,0,elliejanexo,Omg grr my parents left probably 15 minutes ago to belgium and typical i wake up a stupid o'clock
1957231837,1,Praxilla,Gotta go back out there.
1957231863,1,murdkipz,I don't remember what i text to twitter to get a list of commands  halp
1957232185,1,carysfelicity,I am watching Blood + on veoh episode 19 1 the music.wishing i could watch the live action but not old enough
1957232619,1,lowennn,is it unny today or not? taking too long to decide haha. i wna get a tan
1957233257,1,Hail_zzz,Gonna go watch Shorty Street &amp
1957233475,1,neonpowerbomb,@gettothefalcon i miss that too
1957233540,1,lilcortez4ever,tummy hurts
1957233877,0,popthebob,I should go get a life. Sam just texted me 'Phuture tonight?'  http://sgBEAT.com/pic/81/
1957233929,0,geoffchapman,Just watched The Goode Family premiere online... And I think this may be the last episode I watch. It's pretty amazingly mediocre  pass.
1957234958,1,jesssicababesss,I cant watch anythgin till tonight
1957235120,0,Lilytyger,sad that will have to leave my beautiful apartment
1957235177,1,sh00tingxstarr,"gonna dream about my prince charming tonight, n see if everything goes back to normal. I really hope so   &lt;3"
1957236286,1,BubbleFreeze,"@workhomexpert Nope, re-reading it all over again.     No offense meant"
1957236446,1,viintagedresses,wow i have no friends on twitter
1957236672,0,prempanicker,@greco31 I've been trying not to think about that!
1957236960,1,laurenggraves,Jay Leno has one more show left as the host of The Tonight Show
1957237366,1,Dleelee,sitting in school  sucks to be me!
1957237503,0,utehbaik,and this stupid wireless wont work downstairs
1957237598,0,Jady0903,"Change my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  0 that hairdresser~~"
1957237641,1,nicemovemumbles,@TLuke08  sometimes going and doing other stuff cures that
1957237879,1,Lalaaleslie,Ew I have creepy followers
1957238059,1,delboy1203,@Snuva Mmmmmm I 1 curry. Don't have an Oregan though.
1957238263,1,Natalija,Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work
1957238377,1,jrj12,..i graduate today
1957238515,0,lady_n,Waiting on the bus! I miss my car
1957238725,0,ghulai,"says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5"
1957238908,1,NataliaMichelle,@504chucky whats with u hating on becky soo much? ur bio says ur nice....guess not
1957239393,1,Lastoadri,@Muhammad_Adel they didn't reply yet.. wait till they confirm.. in case somebody might have translated it already..
1957239436,0,cutthroatpixie,It is kind of lonely when nobody will answer their phone.
1957239570,0,SeXyDreAdhEaD,Rest In Peace  ADaM 12 &amp
1957239652,1,buggirl1964,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!
1957239665,1,kianne_13,@delta_goodrem should updatd her twitter
